campaign,year,page,platform,media_type,category_l0,category_l1,category_l2,url,content,cost_nzd,views,hours,engagement,description_json,duration_seconds
Organic | Website,2024,Bunnings NPC,IG,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.instagram.com/reel/C_Sc9PWpsFf/,crazy scenes in whangarei 🔥 @southlandstags come back from 26-7 down to win it!,,84865.0,190.8682,3315.0,"{""play_by_play"": ""Commentator: He really does exist on a knife edge, this match now. Smith, the kick out to the wing is not a bad one either. Charlie Powell with the kick ahead, can he get it? Wow! Southland are in front! Charlie Powell with his second try! Oh, this is an incredible comeback from the Stags!"", ""content_theme"": [""try"", ""kick"", ""celebration"", ""run"", ""rugby_skills""], ""format_access"": [""highlight""], ""people"": [""charlie powell"", ""southland rugby team""], ""brands"": [""sky sport"", ""bunnings npc"", ""sbs bank"", ""delta building""], ""event"": [""bunnings npc""], ""tone"": [""excitement"", ""pride""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice""]}",31.48766439909297
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_E4swePeTE/,crazy skills from @otagorugbyteam 🤯 📺 watch live on @skysportnz,,169920.0,389.1241,10703.0,"{""play_by_play"": ""An Otago player executes a double pump before offloading the ball to a teammate. The ball is quickly shifted through hands, leading to a sharp left-foot step by the winger (#11) who cuts inside and dives over the try line to score. His teammates run over to celebrate with him as the commentary praises the skill and teamwork."", ""content_theme"": [""try"", ""rugby_skills"", ""run"", ""celebration""], ""format_access"": [""highlight""], ""people"": [""oliver haig""], ""brands"": [""sky sport"", ""bunnings warehouse"", ""gallagher"", ""speight's""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice""]}",28.747709750566894
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-wjeQxog-P/,dare to dream stags fans. the opening try of the ranfurly shield 🛡️ 📺 catch the game live on @skysportnz,,26750.0,58.2571,1357.0,"{""play_by_play"": ""Southland wins a lineout near the opposition try line and drives forward in a tackle. After a series of close-quarter passes and offloads on the attack line, Mitchell forces his way over the line to score a try, followed by celebrations with his teammates."", ""content_theme"": [""try"", ""tackle"", ""celebration""], ""format_access"": [""highlight""], ""people"": [""southland rugby team"", ""hawke's bay rugby team"", ""jack taylor""], ""brands"": [""sky sport"", ""bdo"", ""sbs bank"", ""gallagher"", ""holly bacon""], ""event"": [""bunnings npc""], ""tone"": [""excitement"", ""pride""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",38.500090702947844
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAVTRHSIkL6/,death. taxes. @rickyricitelli driving maul try 😤 that's a hattrick for the @yarrowstaranakibulls hooker. 📺 watch the 2nd half live on @skysportnz,,9481.0,14.9308,385.0,"{""play_by_play"": ""Commentary: \""Josh Lord... Cowley shape out the back, good reach from the captain... Here they go again! Ricky Riccitelli has got his hands on the ball, getting organized now, the backs coming in to support Riccitelli, and he's got a hat trick! You caught it Taylor, he comes up with the ball, three tonight for Ricky...\"" The video opens with a Taranaki player throwing the ball into a lineout during a rugby match. Taranaki wins the jump and forms a powerful rolling maul, driving Hawke's Bay back toward their try line. Hooker Ricky Riccitelli controls the ball at the back of the maul as teammates pile in for support. The maul pushes over the line and Riccitelli grounds the ball for a try, completing his hat-trick. The referee signals the try as the Taranaki players celebrate."", ""content_theme"": [""try"", ""celebration""], ""format_access"": [""highlight""], ""people"": [""josh lord"", ""ricky riccitelli""], ""brands"": [""sky sport"", ""canterbury""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",27.400952380952383
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_C0bSIIN5n/,death. taxes. @rickyricitelli scoring off a driving maul ✅ @yarrowstaranakibulls take the lead. 📺 watch live on @skysportnz,,11300.0,17.1696,382.0,"{""play_by_play"": ""Taranaki executes a lineout near the try line, catching the ball and forming a powerful driving maul. The commentator says: 'Taranaki in hard attack, Riccitelli feeds to Sowakula it's good, now this driving maul starts for the Amber and Blacks.' The maul steadily drives forward through the opposition defense. The commentator continues: 'Pushing closer, Riccitelli has control of it, Taranaki looking good here... And yes! Try awarded! Riccitelli crashes over.' The referee awards the try, and the Taranaki players celebrate together on the field as the commentator praises the lineout performance."", ""content_theme"": [""try"", ""celebration""], ""format_access"": [""highlight""], ""people"": [""ricky riccitelli"", ""taranaki rugby team""], ""brands"": [""sky sport"", ""yarrows"", ""gallagher"", ""delta roofing"", ""sbs bank""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",35.85301587301587
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_Ul73mo0Pn/,defence ➡ attack @l.taufaa plucks that one 👀 📺 watch live on @skysportnz,,8377.0,18.1378,329.0,"{""play_by_play"": ""During a Farah Palmer Cup match between Manawatu (green) and Tasman (red and blue), Manawatu wins a penalty and takes a quick tap. As Manawatu attempts an offload on the attack, Tasman player #8 intercepts the pass and sprints down the field. A Manawatu defender attempts a late tackle, but the ball carrier dives across the try line to score. Her teammates join her in celebration."", ""content_theme"": [""try"", ""tackle"", ""run"", ""celebration""], ""format_access"": [""highlight""], ""people"": [""tasman women"", ""manawatu women""], ""brands"": [""sky sport"", ""bunnings warehouse"", ""national storage"", ""acer"", ""nbs""], ""event"": [""farah palmer cup""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""women""], ""audio_format"": [""voice""]}",28.840589569160997
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_W4jbiofXW/,"delicate off the shoe from tjay clarke, sets up @calebdelany for the opener 🔥 📺 watch live on @skysportnz",,14425.0,30.2729,701.0,"{""play_by_play"": ""During a rugby match, a high kick downfield is retrieved by TJ Clarke wearing yellow, black, and white. He bounces past defenders, breaks through multiple tackles, and flips a pass to teammate Caleb Delany near the try line. Delany grounds the ball for a Wellington try, and the team celebrates as commentary plays."", ""content_theme"": [""try"", ""tackle"", ""run"", ""kick""], ""format_access"": [""highlight""], ""people"": [""tj clarke"", ""caleb delany"", ""wellington"", ""canterbury""], ""brands"": [""sky sport"", ""bostik"", ""gallagher insurance"", ""bunnings warehouse""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",28.654829931972788
Organic | Website,2023,Bunnings NPC,IG,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.instagram.com/reel/Cr_6Qp5hL_b/,doesn’t the ranfurly shield mean anything to you bart?!,,192217.0,703.9595,17092.0,"{""play_by_play"": ""A computer browser screen displays an ad voiceover saying, 'Looking for the most player-friendly teasers and parlays online? Try oddsmonster.crypto.' Bart Simpson responds, 'Don't mind if I do,' and clicks on the website. He reads the screen and says, 'Ooh, New Zealand Rugby.' Time passes as the digital clock advances from 8:33 to 2:54. Bart, looking tired and bored, says, 'Yeah, whatever rugby is, Wellington sucks at it.'"", ""content_theme"": [""non rugby related""], ""format_access"": [""candid clip""], ""people"": [""undefined""], ""brands"": [""undefined""], ""event"": [""undefined""], ""tone"": [""humour"", ""lighthearted""], ""context"": [""undefined""], ""overall_team"": [""undefined""], ""audio_format"": [""voice"", ""song""]}",19.365396825396825
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-__mlooZse/,dominant scrum leads to easy points 🤌 @northlandrugby finding their groove. 📺 watch live on @skysportnz,,13057.0,26.111,557.0,"{""play_by_play"": ""The Northland women's rugby team engages in a dominant scrum against Hawke's Bay Tui, turning the ball over near the try line. The ball is passed out wide to Tara Turner, who spreads the play to the right wing and dives over the line to score a try. Her teammates join her to celebrate the score, followed by replays of the powerful scrum and the decisive try."", ""content_theme"": [""try"", ""celebration"", ""run"", ""rugby_skills""], ""format_access"": [""highlight""], ""people"": [""tara turner"", ""northland"", ""hawke's bay tui""], ""brands"": [""sky sport"", ""bayleys"", ""totalenergies"", ""tribe""], ""event"": [""farah palmer cup""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""women""], ""audio_format"": [""voice"", ""ambient""]}",55.26489795918367
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_SSpxipWeI/,dominant scrum. clean running lines 🤌 @roryvanvugt_ gets @southlandstags in on the fun. 📺 watch live on @skysportnz,,17715.0,28.7695,633.0,"{""play_by_play"": ""Commentator: '...lead, but the Stags with a scrum five, and a scrum is going well. Here comes the shove! To'omaga-Allen holding it in the back, advantage being played. Renton swings it wide and in for the try is Rory van Vugt! Well, he made a good save down the other end moments ago, and now he's in for the try, first of the season for him, and Southland hit back. A really nice...'"", ""content_theme"": [""try"", ""tackle"", ""celebration"", ""run""], ""format_access"": [""highlight""], ""people"": [""rory van vugt""], ""brands"": [""sky sport"", ""bdo"", ""bunnings warehouse"", ""sbs bank""], ""event"": [""bunnings npc""], ""tone"": [""excitement"", ""pride""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",32.834421768707486
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAKkPx-I7OX/,dominant start from @waikatorugby 😤 📺 watch live on @skysportnz,,17261.0,29.1868,510.0,"{""play_by_play"": ""Commentary: 'Touchline. Beta clears. Simple. This time it's Akalelualu. Again Kaipo-Tapo just gets through a slight gap, finds Hokianga. Bayler gets it to Semple, and then opening up on the inside is Puni Lio. And that is a brilliant, brilliant try to Waikato, rewarded for great continuity, great support there from everybody.' Visual: Waikato players execute a series of passes and offloads during a match against Auckland, breaking through the defense to score a try, followed by the players celebrating together on the field."", ""content_theme"": [""try"", ""run"", ""tackle"", ""celebration""], ""format_access"": [""highlight""], ""people"": [""puni lio"", ""waikato rugby team""], ""brands"": [""sky sport"", ""kukri"", ""waitomo"", ""gallagher""], ""event"": [""farah palmer cup""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""women""], ""audio_format"": [""voice"", ""ambient""]}",33.39170068027211
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_XPUIOoShI/,don't let the 10 on the back fool you. can't stop @_dannytoala from there 💣 @hbmagpies level the score. 📺 don't miss the finish live on @skysportnz,,19333.0,45.0863,740.0,"{""play_by_play"": ""During a Bunnings NPC rugby match, Hawke's Bay attacks near Manawatu's try line in tight phases. Folau Fakatava distributes the ball quickly from the breakdown, setting up continuous forward drives. Danny Toala receives a short pass, powers through multiple defenders near the goal line, and grounds the ball to score a try. The referee signals the try while Hawke's Bay teammates gather to celebrate with Toala as he gets back up."", ""content_theme"": [""try"", ""tackle"", ""run"", ""celebration""], ""format_access"": [""highlight""], ""people"": [""folau fakatava"", ""danny toala"", ""pouri rakete-stones"", ""isaia walker-leawere"", ""hawke's bay"", ""manawatu""], ""brands"": [""sky sport"", ""go media"", ""property brokers"", ""hilltop"", ""bayleys"", ""totalenergies"", ""tumu""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice""]}",34.413378684807256
